,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
754,2259.631824,73.671950,1.245555,-0.025994,1.119001,-0.767511,0.317355,-1.131924,42.182696
755,2262.628064,73.717882,1.172021,-0.022938,1.131952,-0.813705,-3.157852,-1.143881,42.223506
756,2265.624306,73.761414,1.107444,-0.020045,1.003184,-0.860350,-6.303790,-1.154898,42.264284
757,2268.620582,73.797059,1.051331,-0.017313,0.746316,-0.907410,-9.604602,-1.164852,42.305032
758,2271.616916,73.819488,1.003191,-0.014745,0.355161,-0.954849,2.584067,-1.173868,42.345758
759,2274.613333,73.836088,0.962533,-0.012339,0.460360,-1.002638,-0.587586,-1.182115,42.386468
760,2277.609849,73.854337,0.928864,-0.010096,0.436447,-1.050746,-3.678507,-1.189348,42.427165
761,2280.606481,73.869049,0.901692,-0.008016,0.286793,-1.099133,8.844344,-1.195415,42.467848
762,2283.603239,73.888028,0.880526,-0.006100,0.646510,-1.147753,5.954909,-1.200446,42.508520
763,2286.600132,73.919234,0.864875,-0.004346,0.888608,-1.196558,3.146383,-1.204474,42.549176
764,2289.597164,73.957938,0.854248,-0.002756,1.016457,-1.245500,0.417704,-1.207372,42.589809
765,2292.594337,73.999560,0.848154,-0.001328,1.033420,-1.294530,-0.655430,-1.209023,42.630418
766,2295.591651,74.040961,0.846107,-0.000062,1.006819,-1.343598,-3.224887,-1.209330,42.671003
767,2298.589102,74.079146,0.847618,0.001041,0.876014,-1.392650,-4.857346,-1.208177,42.711564
768,2301.586684,74.110669,0.852198,0.001982,0.679095,-1.441630,-7.266558,-1.205455,42.752105
769,2304.584388,74.132222,0.859362,0.002761,0.384623,-1.490480,9.077923,-1.201088,42.792629
770,2307.582203,74.155253,0.868619,0.003376,0.752388,-1.539138,6.809644,-1.195293,42.833141
771,2310.580118,74.191304,0.879480,0.003830,1.028141,-1.587541,4.622062,-1.188071,42.873635
772,2313.578118,74.236699,0.891463,0.004123,1.215199,-1.635623,2.514460,-1.179293,42.914106
773,2316.576186,74.287901,0.904080,0.004253,1.316890,-1.683317,0.487809,-1.168832,42.954549
774,2319.574306,74.341518,0.916848,0.004223,1.336604,-1.730553,1.349442,-1.156574,42.994962
775,2322.572457,74.396593,0.929285,0.004033,1.391097,-1.777257,-0.516601,-1.142442,43.035343
776,2325.570621,74.452303,0.940914,0.003685,1.370252,-1.823354,-2.305952,-1.126328,43.075693
777,2328.568776,74.505675,0.951254,0.003175,1.277280,-1.868766,-4.016316,-1.108108,43.116011
778,2331.566900,74.553876,0.959825,0.002507,1.115466,-1.913411,-5.648062,-1.087663,43.156300
779,2334.564971,74.594210,0.966153,0.001681,0.888057,-1.957203,-7.200462,-1.064877,43.196564
780,2337.562965,74.624117,0.969758,0.000695,0.598294,-2.000057,-8.671960,-1.039626,43.236806
781,2340.560860,74.641168,0.970178,-0.000438,0.249439,-2.041879,-10.061160,-1.011789,43.277034
782,2343.558631,74.643063,0.967010,-0.001687,-0.155236,-2.082574,-11.367790,-0.981247,43.317255
783,2346.556259,74.627622,0.959984,-0.003002,-0.612501,-2.122045,-12.590471,-0.947893,43.357480
784,2349.553741,74.592783,0.948950,-0.004354,-1.119117,-2.160186,-13.727711,-0.911622,43.397718
785,2352.551086,74.536598,0.933815,-0.005734,-1.671832,-2.196890,-14.778204,-0.872326,43.437981
786,2355.548304,74.457223,0.914490,-0.007145,-2.267386,-2.232045,-15.740600,-0.829892,43.478280
787,2358.545408,74.352922,0.890884,-0.008586,-2.902513,-2.265530,-16.613573,-0.784209,43.518630
788,2361.542409,74.222053,0.862905,-0.010057,-3.573931,-2.297223,-17.395792,-0.735168,43.559044
789,2364.539317,74.063070,0.830465,-0.011557,-4.278345,-2.326993,-18.086031,-0.682656,43.599537
790,2367.536144,73.874518,0.793476,-0.013088,-5.012442,-2.354701,-18.683047,-0.626562,43.640126
791,2370.532902,73.655024,0.751846,-0.014648,-5.772884,-2.380204,-19.185697,-0.566777,43.680828
792,2373.529601,73.403301,0.705486,-0.016238,-6.556306,-2.403347,-19.592944,-0.503189,43.721662
793,2376.526254,73.118140,0.654307,-0.017858,-7.359311,-2.423970,-19.903819,-0.435686,43.762646
794,2379.522870,72.798407,0.598216,-0.019509,-8.178464,-2.441901,-20.117475,-0.364159,43.803802
795,2382.519463,72.443044,0.537119,-0.021191,-9.010287,-2.456958,-20.233178,-0.288495,43.845150
796,2385.516043,72.051065,0.470924,-0.022903,-9.851256,-2.468949,-20.250358,-0.208583,43.886714
797,2388.512621,71.621555,0.399544,-0.024645,-10.697789,-2.477669,-20.168563,-0.124311,43.928518
798,2391.509209,71.153672,0.322881,-0.026418,-11.546243,-2.482898,-19.987501,-0.035565,43.970586
799,2394.505819,70.646645,0.240843,-0.028223,-12.392907,-2.484405,-19.707048,0.057766,44.012945
800,2397.502462,70.099774,0.153339,-0.030056,-13.233993,-2.481939,-19.327264,0.155794,44.055625
801,2400.499149,69.512438,0.060279,-0.031920,-14.065624,-2.475236,-18.848381,0.258633,44.098654
802,2403.495892,68.884090,-0.038429,-0.033814,-14.883832,-2.464009,-18.270833,0.366396,44.142064
803,2406.492702,68.214270,-0.142874,-0.035736,-15.684540,-2.447951,-17.595257,0.479198,44.185888
804,2409.489592,67.502606,-0.253139,-0.037686,-16.463555,-2.426735,-16.822496,0.597154,44.230162
805,2412.486572,66.748821,-0.369313,-0.039664,-17.216553,-2.400006,-15.953611,0.720382,44.274924
806,2415.483655,65.952748,-0.491479,-0.041669,-17.939069,-2.367381,-14.989895,0.849001,44.320212
807,2418.480851,65.114337,-0.619711,-0.043697,-18.626475,-2.328447,-13.932855,0.983134,44.366070
808,2421.478173,64.233673,-0.754079,-0.045746,-19.273969,-2.282759,-12.784241,1.122907,44.412543
809,2424.475633,63.310992,-0.894649,-0.047816,-19.876556,-2.229830,-11.546042,1.268455,44.459678
810,2427.473242,62.346706,-1.041473,-0.049899,-20.429019,-2.169136,-10.220461,1.419910,44.507526
811,2430.471011,61.341429,-1.194590,-0.051994,-20.925908,-2.100105,-8.809943,1.577430,44.556143
812,2433.468953,60.296012,-1.354027,-0.054092,-21.361501,-2.022111,-7.317145,1.741202,44.605587
813,2436.467080,59.211592,-1.519763,-0.056170,-21.729783,-1.934474,-5.744942,1.911431,44.655918
814,2439.465400,58.089642,-1.691679,-0.058189,-22.024408,-1.836448,-4.096241,2.088336,44.707202
815,2442.463898,56.932027,-1.869548,-0.060118,-22.238666,-1.727215,-2.373995,2.272166,44.759509
816,2445.462524,55.741070,-2.053060,-0.061935,-22.365441,-1.605879,-0.581161,2.463211,44.812910
817,2448.461220,54.519632,-2.241858,-0.063626,-22.397157,-1.471451,1.279369,2.661839,44.867484
818,2451.459925,53.271232,-2.435527,-0.065169,-22.325732,-1.322846,3.204958,2.868481,44.923312
819,2454.458580,52.000165,-2.633590,-0.066543,-22.142513,-1.158862,5.193453,3.083697,44.980479
820,2457.457126,50.711662,-2.835490,-0.067716,-21.838208,-0.978176,7.243425,3.308173,45.039073
821,2460.455501,49.412067,-3.040567,-0.068654,-21.402810,-0.779324,9.354522,3.542762,45.099183
822,2463.453647,48.109048,-3.248049,-0.069314,-20.825514,-0.560689,11.528030,3.788570,45.160896
823,2466.451504,46.811857,-3.457019,-0.069643,-20.094624,-0.320490,-5.605578,2.470290,45.224297
824,2469.449011,45.490060,-3.666455,-0.069651,-20.460029,-0.159461,-2.821181,2.763956,45.289483
825,2472.446110,44.109914,-3.875440,-0.069350,-20.649457,0.026124,0.024167,3.066851,45.356628
826,2475.442740,42.678745,-4.082934,-0.068665,-20.647782,0.238690,2.920746,3.379415,45.425938
827,2478.438844,41.205835,-4.287645,-0.067506,-20.438369,0.480989,5.860650,3.702310,45.497637
828,2481.434361,39.702938,-4.488029,-0.065796,-20.002775,0.756164,8.837903,4.036234,45.571962
829,2484.429234,38.184844,-4.682429,-0.063520,-19.320390,1.067806,11.850558,4.382614,45.649173
830,2487.423443,36.670390,-4.869225,-0.060682,-18.367994,1.420024,12.464390,5.291054,45.729541
831,2490.417122,35.175322,-5.046549,-0.057099,-17.323770,1.863291,-1.458457,10.452026,45.813317
832,2493.410541,33.654395,-5.211102,-0.051876,-17.451344,2.777552,2.710060,10.585828,45.900789
833,2496.403986,32.066176,-5.356040,-0.043881,-17.202938,3.747857,6.890500,10.715996,45.992450
834,2499.397749,30.439401,-5.471754,-0.032258,-16.538515,4.781157,11.076284,10.852122,46.088876
835,2502.392122,28.813539,-5.545670,-0.015895,-15.411212,5.885645,13.927794,11.623267,46.190652
836,2505.387405,27.234933,-5.561275,0.006747,-13.911595,7.137132,14.549631,12.835487,46.298323
837,2508.383903,25.743083,-5.496421,0.037839,-12.252379,8.600870,14.847758,13.107188,46.412361
838,2511.381931,24.371037,-5.321439,0.079941,-10.458356,10.184584,15.594706,11.790266,46.533189
839,2514.381811,23.160182,-4.998559,0.135262,-8.462353,11.693648,15.267213,10.324912,46.661182
840,2517.383881,22.153844,-4.482610,0.205374,-6.394021,13.092419,14.126655,8.445820,46.796657
841,2520.388488,21.382476,-3.720521,0.291174,-4.369196,14.302990,12.364986,5.703811,46.939991
842,2523.395998,20.861550,-2.650067,0.392272,-2.491479,15.169157,9.293944,2.931192,47.091848
843,2526.406790,20.580083,-1.197391,0.505262,-0.987733,15.643419,4.953472,1.110892,47.253647
844,2529.421263,20.483330,0.690793,0.611101,-0.130830,15.835593,3.034146,0.096879,47.426637
845,2532.439068,20.505809,2.799388,0.653893,0.391784,15.852280,4.949989,0.559057,47.598881
846,2535.436080,20.605598,4.439517,0.566347,1.068193,15.928674,9.075875,3.637083,47.735530
847,2538.368183,20.738428,5.292777,0.362246,1.884989,16.255998,10.250050,1.309849,47.825526
848,2541.254619,20.889167,5.630590,0.116492,2.577552,16.344501,2.145110,-16.005203,47.893093
849,2544.145360,21.064571,5.623197,-0.119447,2.719613,15.284550,0.895413,-14.680669,47.959319
850,2547.070851,21.279629,5.251462,-0.319882,2.789520,14.138388,5.949968,-3.110788,48.037391
851,2550.035682,21.588685,4.414533,-0.464955,3.385125,13.826992,5.056169,0.599340,48.137494
852,2553.023435,22.056793,3.069403,-0.541022,4.024026,13.902725,1.047211,2.569494,48.263854
853,2556.031943,22.651331,1.366363,-0.556085,4.175883,14.275330,-5.692709,5.783845,48.408865
854,2559.042034,23.217055,-0.423477,-0.522047,3.316174,15.148802,-3.045740,3.243971,48.559885
855,2562.050107,23.669180,-2.030891,-0.448714,2.871043,15.622905,0.248996,1.865773,48.706033
856,2565.063502,24.060943,-3.295948,-0.351170,2.904821,15.876006,2.708146,0.705558,48.841689
857,2568.073886,24.450376,-4.203143,-0.249336,3.247656,15.965326,-9.625259,3.456653,48.968283
858,2571.073448,24.776235,-4.811103,-0.158513,2.067448,16.389166,-12.687282,0.977784,49.090898
859,2574.064276,24.934291,-5.172788,-0.081712,0.513545,16.508922,1.203072,-0.373802,49.213375
860,2577.051145,25.006518,-5.316807,-0.012564,0.661452,16.462966,4.440238,0.331750,49.336316
861,2580.038099,25.119691,-5.247447,0.059591,1.201061,16.503283,3.766649,-0.462267,49.457843
862,2583.028450,25.289029,-4.949384,0.141907,1.648703,16.448346,-1.511092,-1.119495,49.576687
863,2586.022815,25.472162,-4.394255,0.233927,1.471312,16.316926,1.421262,-1.615720,49.694079
864,2589.020394,25.658399,-3.546441,0.325778,1.641384,16.123584,1.901943,-1.954408,49.813742
865,2592.021515,25.878664,-2.394860,0.399905,1.879363,15.879041,-0.891011,-2.242125,49.938866
866,2595.026493,26.114008,-1.013532,0.441695,1.764261,15.589400,-0.821387,-2.591107,50.068047
867,2598.031863,26.332527,0.432720,0.445554,1.659409,15.258639,4.337640,-3.055970,50.195699
868,2601.037394,26.563582,1.766822,0.414135,2.181305,14.890951,3.806168,-3.675936,50.316017
869,2604.054748,26.825917,2.869871,0.351942,2.599053,14.487497,-7.546065,-4.507194,50.425773
870,2607.080245,27.044351,3.670168,0.256391,1.859699,14.045888,-2.916880,-5.537953,50.523751
871,2610.077527,27.194949,4.124726,0.124758,1.606216,13.564629,5.485479,-6.376656,50.610653
872,2613.014853,27.344774,4.239407,-0.019632,2.055154,13.042756,-3.196018,-6.486214,50.692495
873,2615.898783,27.511452,4.049226,-0.128971,1.777144,12.478543,-1.220789,-6.250328,50.779481
874,2618.790557,27.678180,3.624881,-0.178680,1.658662,11.871929,-1.205693,-6.190280,50.876534
875,2621.743920,27.845057,3.100032,-0.178275,1.532565,11.224521,6.654368,-6.375566,50.981119
876,2624.755213,28.048280,2.605279,-0.150076,2.247978,10.539083,7.665567,-6.712442,51.088629
877,2627.787843,28.333379,2.206843,-0.114220,3.069901,9.819357,-2.262922,-7.085659,51.195852
878,2630.817298,28.645533,1.915075,-0.080139,2.830465,9.069635,-3.302761,-7.435608,51.301660
879,2633.840413,28.923223,1.721390,-0.049277,2.485405,8.292792,3.558159,-7.767385,51.406136
880,2636.857723,29.199153,1.615799,-0.021563,2.853216,7.489870,6.204716,-8.106213,51.509507
881,2639.869765,29.523430,1.588748,0.003019,3.487827,6.660776,13.133496,-8.471079,51.611786
882,2642.877070,29.942881,1.630768,0.024430,4.814835,5.804858,11.990579,-8.884472,51.712826
883,2645.880171,30.481292,1.732295,0.042614,6.007859,4.920881,10.312622,-9.353706,51.812323
884,2648.879600,31.117345,1.883716,0.057588,7.015206,4.007202,4.562650,-9.876643,51.910004
885,2651.875890,31.809596,2.075590,0.069450,7.451853,3.062005,-0.977420,-10.441821,52.005704
886,2654.869574,32.503685,2.298830,0.078353,7.360250,2.083407,-6.310732,-11.036082,52.099423
887,2657.861192,33.153282,2.544816,0.084465,6.780444,1.069453,-11.409620,-11.647041,52.191299
888,2660.851281,33.718872,2.805376,0.087931,5.750485,0.018062,-11.036938,-12.265224,52.281570
889,2663.840385,34.186748,3.072673,0.088840,4.768674,-1.073014,-13.298228,-12.889041,52.370527
890,2666.829054,34.554584,3.339006,0.087200,3.599601,-2.206115,-7.447111,-13.517447,52.458439
891,2669.817840,34.839871,3.596428,0.082860,2.950931,-3.383532,-7.856836,-14.160952,52.545543
892,2672.807301,35.065569,3.836211,0.075502,2.271884,-4.607428,-4.425485,-14.821208,52.631970
893,2675.797886,35.244301,4.048670,0.064824,1.891957,-5.879828,5.529536,-15.502731,52.717820
894,2678.789794,35.425836,4.223531,0.050677,2.363707,-7.202438,-0.322177,-16.216844,52.803135
895,2681.783064,35.624957,4.350351,0.033021,2.336409,-8.576492,15.786934,-16.957185,52.887865
896,2684.777716,35.877310,4.418653,0.011837,3.664226,-10.002738,13.405536,-17.638970,52.971974
897,2687.773765,36.229147,4.418071,-0.012790,4.781182,-11.472425,-11.384798,-17.814077,53.055294
898,2690.771219,36.584658,4.338574,-0.040721,3.842508,-12.941192,-36.262502,-17.298903,53.137744
899,2693.770086,36.777697,4.170297,-0.071934,0.874488,-14.357075,15.640890,-16.041958,53.219592
900,2696.770372,36.901361,3.902975,-0.106494,2.152477,-15.667834,0.401781,-14.120513,53.301300
901,2699.772086,37.078421,3.526321,-0.144080,2.185277,-16.820588,-16.089236,-11.526931,53.382937
902,2702.775239,37.203284,3.030615,-0.184332,0.870372,-17.762635,22.242849,-8.233846,53.464663
903,2705.779850,37.349726,2.406365,-0.226904,2.696695,-18.438702,22.813344,-4.291552,53.546771
904,2708.785945,37.649701,1.644825,-0.271019,4.578099,-18.792624,25.557183,0.282604,53.629241
905,2711.793559,38.115815,0.739179,-0.315479,6.692095,-18.769248,10.106853,-3.092639,53.711957
906,2714.802740,38.704728,-0.312225,-0.357302,7.529160,-19.025385,5.088019,2.510820,53.794778
907,2717.813550,39.341891,-1.484891,-0.386504,7.948084,-18.818655,-10.932904,-0.424379,53.877114
908,2720.825316,39.940410,-2.685375,-0.387244,7.077071,-18.852465,-22.670889,6.204679,53.956783
909,2723.829735,40.400089,-3.758274,-0.346791,5.407601,-18.395557,10.137030,13.764813,54.030422
910,2726.811318,40.775685,-4.565923,-0.263287,6.070995,-17.494751,-13.739756,22.102580,54.095865
911,2729.765533,41.107378,-5.063518,-0.151062,5.267090,-16.201542,-15.848433,-3.240081,54.154374
912,2732.714111,41.374000,-5.270891,-0.031003,4.392174,-16.380411,-19.533838,-27.083068,54.209579
913,2735.685002,41.584706,-5.206842,0.087014,3.325567,-17.859229,19.081494,-20.177793,54.264182
914,2738.676966,41.799687,-4.871030,0.201584,4.389044,-18.983807,-4.125773,-13.029646,54.319916
915,2741.670051,42.053369,-4.242490,0.302860,4.143723,-19.758558,-4.326197,-6.349369,54.379377
916,2744.647716,42.317195,-3.311830,0.371271,3.858461,-20.177225,28.438024,-0.832183,54.445315
917,2747.621040,42.669477,-2.154455,0.395718,5.909688,-20.237250,10.032441,-0.224601,54.517445
918,2750.613733,43.139744,-0.931028,0.380817,6.660350,-20.254056,-9.123369,-5.737772,54.592268
919,2753.627701,43.607813,0.207360,0.341390,5.984942,-20.678826,-33.247161,-1.950522,54.666299
920,2756.645631,43.952514,1.194176,0.295476,3.591509,-20.819243,-7.537108,1.548535,54.738288
921,2759.654326,44.186935,2.035790,0.254381,3.060264,-20.710096,15.624066,4.676977,54.808772
922,2762.653937,44.437829,2.759240,0.220178,4.147910,-20.384515,-0.901113,7.434510,54.878385
923,2765.648617,44.721594,3.385502,0.190900,4.085798,-19.872071,1.122733,9.830021,54.947313
924,2768.641760,45.003050,3.925824,0.164208,4.162421,-19.201208,7.618503,11.870474,55.015559
925,2771.635107,45.301605,4.386172,0.139069,4.677054,-18.399352,-4.694530,13.554581,55.083110
926,2774.628920,45.603872,4.771532,0.115421,4.363122,-17.492932,-11.234729,14.872776,55.149982
927,2777.623193,45.868355,5.086933,0.093302,3.618570,-16.507277,10.928173,15.834330,55.216254
928,2780.617914,46.129944,5.337334,0.072715,4.337215,-15.465999,29.822106,16.474982,55.282015
929,2783.613065,46.476283,5.527672,0.053709,6.282398,-14.391399,13.686012,16.813056,55.347241
930,2786.608621,46.910591,5.662987,0.036339,7.166340,-13.305489,-2.547130,16.833481,55.411828
931,2789.604556,47.363376,5.748312,0.020576,7.003558,-12.229696,-18.883247,16.517484,55.475736
932,2792.600835,47.768738,5.788424,0.006312,5.808677,-11.184514,-22.555776,15.904731,55.539014
933,2795.597422,48.088882,5.787661,-0.006610,4.393009,-10.186285,4.820224,15.215836,55.601777
934,2798.594279,48.372191,5.749864,-0.018338,4.693587,-9.237461,23.799997,14.535455,55.664134
935,2801.591362,48.708632,5.678491,-0.028967,6.168009,-8.336982,17.813639,13.885481,55.726085
936,2804.588626,49.121382,5.576766,-0.038559,7.262885,-7.483542,11.950280,13.263014,55.787548
937,2807.586026,49.585925,5.447716,-0.047176,7.990765,-6.675705,6.182704,12.661172,55.848457
938,2810.583513,50.079214,5.294196,-0.054855,8.363734,-5.911924,0.497615,12.074070,55.908781
939,2813.581040,50.579759,5.118988,-0.061599,8.393462,-5.190608,-5.111775,11.498014,55.968522
940,2816.578569,51.067527,4.924862,-0.067424,8.090951,-4.510164,-5.328198,10.931238,56.027701
941,2819.576083,51.532909,4.714484,-0.072390,7.778444,-3.869031,-10.248935,10.373700,56.086353
942,2822.573583,51.967969,4.490319,-0.076571,7.182366,-3.265696,-2.342373,9.825136,56.144513
943,2825.571068,52.378558,4.254622,-0.080037,7.047189,-2.698695,7.008301,9.290334,56.202222
944,2828.568541,52.793675,4.009450,-0.082851,7.448585,-2.166598,3.046666,8.773367,56.259497
945,2831.566000,53.221901,3.756684,-0.085068,7.621728,-1.668005,2.457091,8.273716,56.316327
946,2834.563446,53.655536,3.498048,-0.086740,7.760264,-1.201515,-3.828280,7.789677,56.372709
947,2837.560879,54.083635,3.235112,-0.087915,7.546120,-0.765780,-5.397177,7.316363,56.428646
948,2840.558301,54.494210,2.969310,-0.088640,7.246520,-0.359645,-12.378091,6.852695,56.484157
949,2843.555711,54.874773,2.701936,-0.088958,6.564354,0.018012,-4.801806,6.401041,56.539268
950,2846.553109,55.226958,2.434160,-0.088909,6.301468,0.368453,-12.966353,5.962266,56.594015
951,2849.550496,55.550635,2.167039,-0.088528,5.595953,0.692866,-21.068192,5.533261,56.648426
952,2852.547873,55.822618,1.901532,-0.087845,4.455815,0.992308,-29.078988,5.112531,56.702543
953,2855.545239,56.020501,1.638509,-0.086887,2.888915,1.267793,-27.149554,4.699782,56.756427
954,2858.542596,56.136532,1.378764,-0.085679,1.430180,1.520310,-12.494743,4.294693,56.810157
955,2861.539942,56.195275,1.123020,-0.084242,0.759912,1.750694,12.552215,3.901574,56.863801
956,2864.537280,56.254019,0.871940,-0.082596,1.432551,1.959769,3.614873,3.526145,56.917388
957,2867.534608,56.335852,0.626123,-0.080762,1.625987,2.148457,-5.206318,3.166768,56.970899
958,2870.531928,56.415290,0.386102,-0.078760,1.347840,2.317642,-13.910138,2.821678,57.024324
959,2873.529239,56.467404,0.152359,-0.076608,0.605700,2.468185,-0.814025,2.490481,57.077676
960,2876.526543,56.498535,-0.074683,-0.074323,0.562307,2.600946,17.674696,2.174787,57.130984
961,2879.523838,56.553555,-0.294646,-0.071921,1.503698,2.716780,9.187308,1.875170,57.184246
962,2882.521127,56.646516,-0.507210,-0.069421,1.992292,2.816504,0.815461,1.590042,57.237428
963,2885.518408,56.753409,-0.712105,-0.066840,2.035575,2.900899,-7.449068,1.318095,57.290504
964,2888.515682,56.850784,-0.909116,-0.064194,1.640993,2.970719,-15.600746,1.058500,57.343475
965,2891.512950,56.915752,-1.098067,-0.061495,0.815955,3.026697,-7.500104,0.819096,57.396360
966,2894.510212,56.948393,-1.278817,-0.058752,0.419708,3.069972,6.441078,0.600510,57.449192
967,2897.507468,56.979530,-1.451249,-0.055975,0.759779,3.101677,-0.914340,0.394612,57.501989
968,2900.504719,57.018340,-1.615276,-0.053173,0.711543,3.122495,-8.140386,0.200531,57.554744
969,2903.501964,57.044539,-1.770841,-0.050356,0.282416,3.133066,15.611349,0.016369,57.607460
970,2906.499204,57.081084,-1.917916,-0.047533,1.104892,3.133929,8.002072,-0.158307,57.660145
971,2909.496440,57.150312,-2.056503,-0.044717,1.526018,3.125597,1.018751,-0.322584,57.712772
972,2912.493671,57.231911,-2.186641,-0.041917,1.579553,3.108646,0.409124,-0.476785,57.765321
973,2915.490897,57.315349,-2.308392,-0.039141,1.601019,3.083630,43.611283,-0.620553,57.817789
974,2918.488121,57.458988,-2.421840,-0.036398,3.884817,3.051133,31.846713,-0.755807,57.870156
975,2921.485340,57.705065,-2.527108,-0.033703,5.546649,3.011694,20.164419,-0.884712,57.922338
976,2924.482556,58.020239,-2.624367,-0.031070,6.593626,2.965758,8.507428,-1.007694,57.974260
977,2927.479769,58.371922,-2.713819,-0.028509,7.032762,2.913743,-3.148617,-1.124767,58.025878
978,2930.476979,58.728556,-2.795690,-0.026024,6.871239,2.856043,-9.391076,-1.235853,58.077178
979,2933.474187,59.066728,-2.870208,-0.023616,6.392365,2.793023,-21.070051,-1.340618,58.128170
980,2936.471393,59.363814,-2.937612,-0.021288,5.323822,2.725036,-32.716774,-1.438230,58.178884
981,2939.468596,59.590897,-2.998140,-0.019038,3.672092,2.652425,0.808206,-1.527013,58.229370
982,2942.465798,59.776681,-3.052021,-0.016861,3.712756,2.575594,-7.276633,-1.608073,58.279685
983,2945.462999,59.953755,-3.099477,-0.014760,3.347768,2.494935,-15.282891,-1.682765,58.329844
984,2948.460198,60.102091,-3.140737,-0.012736,2.583320,2.410763,11.341650,-1.751140,58.379864
985,2951.457396,60.245125,-3.176034,-0.010789,3.149291,2.323378,5.113662,-1.814478,58.429766
986,2954.454594,60.408210,-3.205607,-0.008923,3.403814,2.233066,8.587423,-1.873015,58.479539
987,2957.451791,60.587724,-3.229700,-0.007140,3.830023,2.140104,3.143898,-1.927006,58.529170
988,2960.448988,60.781072,-3.248563,-0.005440,3.985575,2.044761,-2.211781,-1.976388,58.578648
989,2963.446186,60.974945,-3.262449,-0.003824,3.876493,1.947288,5.256913,-2.021083,58.627967
990,2966.443383,61.171873,-3.271613,-0.002295,4.134932,1.847928,0.810951,-2.061537,58.677128
991,2969.440582,61.375457,-3.276318,-0.000853,4.174668,1.746913,0.393003,-2.097793,58.726128
992,2972.437781,61.579804,-3.276823,0.000503,4.193861,1.644464,4.449515,-2.129984,58.774965
993,2975.434982,61.789205,-3.273386,0.001773,4.410435,1.540790,0.565086,-2.158420,58.823639
994,2978.432184,62.003803,-3.266265,0.002956,4.437845,1.436093,-3.160370,-2.183034,58.872145
995,2981.429387,62.214634,-3.255724,0.004052,4.285074,1.330566,-0.914589,-2.203749,58.920484
996,2984.426593,62.420021,-3.242021,0.005062,4.241011,1.224393,-4.508289,-2.220713,58.968663
997,2987.423800,62.618486,-3.225411,0.005989,4.024512,1.117749,4.119593,-2.233958,59.016685
998,2990.421011,62.815869,-3.206148,0.006828,4.221727,1.010804,0.757169,-2.243962,59.064558
999,2993.418224,63.018193,-3.184502,0.007577,4.257859,0.903722,-0.685748,-2.250749,59.112278
1000,2996.415440,63.219954,-3.160741,0.008237,4.225239,0.796659,-0.666945,-2.254276,59.159846
1001,3005.407099,63.419554,-3.135128,0.008810,4.193615,0.689767,0.000000,0.000000,59.207263
